batch_id,variable_address,ref_count
83,0x003fcf1b,3
83,0x003fcf1c,3
83,0x003fcf1e,3
83,0x003fcf22,4
84,0x003fcf3d,4
84,0x003fcf3e,4
85,0x003fcf5c,4
86,0x003fcf5e,3
87,0x003fcf7c,4
87,0x003fcf7e,4
87,0x003fcf80,4
88,0x003fcf9a,4
88,0x003fcfa2,3
89,0x003fcfaa,4
89,0x003fcfac,4
89,0x003fcfaf,4
89,0x003fee4c,4
89,0x003fee4d,4
90,0x003fcfb2,3
91,0x003fcfb8,4
91,0x003fcfc0,4
91,0x003fcfc4,4
91,0x003fdd76,4
91,0x003fee58,4
91,0x003fee5c,4
92,0x003fcfca,4
93,0x003fcfd4,4
94,0x003fcfda,4
95,0x003fcfdb,3
96,0x003fcfe6,4
96,0x003fcfe8,3
96,0x003fcfea,3
96,0x003fcfeb,3
97,0x003fcff0,4
97,0x003fcff4,4
97,0x003fd912,4
97,0x003fd916,4
98,0x003fd000,4
98,0x003fd006,4
98,0x003fd008,3
98,0x003fd036,3
98,0x003fd051,3
98,0x003fd055,4
99,0x003fd05a,3
99,0x003fd05c,3
99,0x003fd930,4
100,0x003fd07c,4
100,0x003fd084,4
100,0x003fd086,4
101,0x003fd0ba,4
101,0x003fd0bb,3
102,0x003fd176,4
102,0x003fd17a,4
102,0x003fea9c,3
103,0x003fd18a,4
103,0x003fd18c,4
103,0x003fd18e,3
103,0x003fd190,4
104,0x003fd1a2,4
105,0x003fd1aa,3
105,0x003fd1ab,4
106,0x003fd1ba,4
106,0x003fd1c6,3
106,0x003fd1c7,4
106,0x003fd1c9,3
107,0x003fd1bc,4
107,0x003fd1be,4
108,0x003fd1ce,3
108,0x003fd1cf,4
108,0x003fee9c,3
108,0x003fee9e,4
109,0x003fd1d4,4
110,0x003fd1dc,4
110,0x003fd1e0,4
111,0x003fd1e2,4
111,0x003fea16,4
112,0x003fd1e4,4
112,0x003fd1e7,3
113,0x003fd1f4,4
114,0x003fd1ff,4
114,0x003fd20b,3
115,0x003fd227,4
116,0x003fd230,3
116,0x003fd244,4
116,0x003fd246,3
116,0x003fd248,3
117,0x003fd266,4
118,0x003fd278,4
118,0x003feeb8,4
119,0x003fd293,3
120,0x003fd2c4,4
120,0x003fd2dc,4
120,0x003fd2de,4
120,0x003fd410,4
120,0x003fd412,4
121,0x003fd47e,4
122,0x003fd5d4,3
122,0x003feaa4,3
123,0x003fd93e,3
124,0x003fdb46,4
125,0x003fdb88,3
126,0x003fdb92,3
127,0x003feccc,3
128,0x003fee04,3
129,0x003fefbc,4
130,0x003fefca,3
131,0x003ff067,4
132,0x003ff06b,4
133,0x003ff06f,4
134,0x003ff073,4
135,0x003ff6f8,4
