featureID,featureEnable,featureGTIS,SortBy
"11","20021","0","-1"
"2","21221|","0","-1"
"20","20221","0","-1"
"21","10020|","0","-1"
"33","10030|","0","-1"
"43","10110|10120|10130|10180|11400|20771|","0","-1"
"54","11840|11770|11780|","0","-1"
"56","1001|1003|1005|1006|1009|1010|1011|2001|2002|2003|2004|2005|2006|3005|3001|3002|3003|3004|4001|4010|4003|4007|4008|2007|5001|5002|5003|","23255","-1"
"57","10000|10050|10060|10070|10080|20111|","0","-1"
"89","10810","0","-1"
