featureID,featureEnable,featureGTIS,SortBy
"119","15090|15100|15101|","23005","-1"
"121","20101","20105","-1"
"122","25621|10840|10850|11350|15050|15060|15070|15080|15083|15084|","23165","-1"
"145","15140|15150|","0","-1"
"56","1001|1003|1005|1006|1009|1010|1011|2010|2001|2002|2003|2004|2005|3005|2006|5002|5005|5006|2007|5015|5017|5018|4001|4003|4004|4005|4006|4010|3001|3002|3003|3004|","23255","-1"
