ParameterID,DependentParameters
13400,"13700,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13410,"13710,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13420,"13720,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13430,"13730,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13440,"13740,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13450,"13750,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13460,"13760,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13470,"13770,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13480,"13780,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13490,"13790,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13500,13800,13510,13810,13540,13840,13550,13560,13570"
13500,"13800,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13510,13810,13540,13840,13550,13560,13570"
13510,"13810,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13540,13840,13550,13560,13570"
13540,"13840,22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13550,13560,13570"
13550,"22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13560,13570"
13560,"22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13570"
13570,"22351,13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560"
13590,"10000,11440,11430,12120,10090,12130,12140,12150"
13620,
13630,
13640,
13650,
13660,
13670,
13680,
13690,
13700,
13710,
13720,
13730,
13740,
13750,
13760,
13770,
13780,
13790,
13800,
13810,
13840,
14060,
14070,
14090,"12470,21581,22061,22071,20131,10270,10280,10290,10770,10860,22131,111021"
14130,
14150,
14160,
14170,
14180,
14250,
14490,
14500,
20001,
20011,"10110,10130,10120,11390,11680,11690,11700,11710,11720,11820,11830,11570,11730,11790,11810,20101,21381,21391,21401,22551,22621"
20021,"10090,12120,10000,11440,11430,13590,12130,12140,12150,10100,10870,10880,12410,12420,20601,20611,21491,22941,14180"
20051,"10170,12190,12200,12210,12910,13040,10000,11440,11430,12120,10090,13590,12130,12140,12150,10050,10060,14150,14160,10070,20071,20081,22081,10020,10100,10280,10770,10290,10870,10880,12410,12420,10890,10900,12040,12050,12060,12070,12080,12090,12100,12110,12160,12170,12180,14170,20021,20601,20611,21491,22941,14180,20761,21521,21581,22061,22951,111024,22881,14070,21741,14060,111019,22151,22891"
20061,"11430,11440"
20071,"12910"
20081,
20091,"21171,22911"
20101,"11680,10130,10110,11390,10120,11690,11700,11710,11720,11820,11830,11730"
20131,"10270,10280,10290,10770,10860,22071,12470,21581,22061,22131,111021"
20191,"10210,10220,12940,12950"
20221,"20091,21171,22911"
20601,
20611,
20651,"11350"
20661,
20751,
20761,
21171,
21181,
21251,
21301,
21381,"11830"
21391,
21401,
21441,
21491,
21521,"10000,11440,11430,12120,10090,13590,12130,12140,12150,12040,12050,12060,12070,12080,12090,12100,12110,12160,12170,12180"
21561,
21581,"22061"
21631,
21641,
21651,
21741,"14060,22881,14070,20051,10170,12190,12200,12210,12910,13040,10000,11440,11430,12120,10090,13590,12130,12140,12150,10050,10060,14150,14160,10070,10020,10100,10280,10770,10290,10870,10880,12410,12420,10890,10900,12040,12050,12060,12070,12080,12090,12100,12110,12160,12170,12180,14170,20021,20601,20611,21491,22941,14180,20761,21521,21581,22061,22951,111024,20071,20081,22081,111019,22151,22891"
21781,"12280,12290,12300,12310,12830,12920,12840,12925,12850,12860,12870,12880,21791"
21791,
22051,
22061,
22071,"12470,21581,22061,20131,10270,10280,10290,10770,10860,22131,111021"
22081,"12190,12200,12210"
22131,"20131,10270,10280,10290,10770,10860,22071,12470,21581,22061,111021"
22151,"22881,14070,20051,10170,12190,12200,12210,12910,13040,10000,11440,11430,12120,10090,13590,12130,12140,12150,10050,10060,14150,14160,10070,10020,10100,10280,10770,10290,10870,10880,12410,12420,10890,10900,12040,12050,12060,12070,12080,12090,12100,12110,12160,12170,12180,14170,20021,20601,20611,21491,22941,14180,20761,21521,21581,22061,22951,111024,20071,20081,22081,21741,14060,111019,22891"
22351,"13320,13620,13330,13630,13340,13640,13350,13650,13360,13660,13370,13670,13380,13680,13390,13690,13400,13700,13410,13710,13420,13720,13430,13730,13440,13740,13450,13750,13460,13760,13470,13770,13480,13780,13490,13790,13500,13800,13510,13810,13540,13840,13550,13560,13570"
22551,
22571,"12620,22581"
22581,
22621,
22881,"14070,20051,10170,12190,12200,12210,12910,13040,10000,11440,11430,12120,10090,13590,12130,12140,12150,10050,10060,14150,14160,10070,10020,10100,10280,10770,10290,10870,10880,12410,12420,10890,10900,12040,12050,12060,12070,12080,12090,12100,12110,12160,12170,12180,14170,20021,20601,20611,21491,22941,14180,20761,21521,21581,22061,22951,111024,21741,14060,111019,22151,20071,20081,22081,22891"
22891,
22911,
22941,"14180"
22951,"10060,14150,14160,13040,10000,11440,11430,12120,10090,13590,12130,12140,12150,10050,10070,20051,10170,12190,12200,12210,12910,20071,20081,22081,10020,10100,10280,10770,10290,10870,10880,12410,12420,10890,10900,12040,12050,12060,12070,12080,12090,12100,12110,12160,12170,12180,14170,20021,20601,20611,21491,22941,14180,20761,21521,21581,22061,111024,22881,14070,21741,14060,111019,22151,22891"
24021,
25181,
27021,"27031"
27031,
30131,
111019,
111021,
111024,"14150,14160,14170"
