featureID,featureEnable,featureGTIS,SortBy
"20","20221","0","-1"
"33","10820|10830|","0","-1"
"56","1001|1003|1005|1006|1009|1010|1011|2001|2002|2003|2004|2005|2006|2010|3005|3001|3002|3003|3004|4001|4003|4010|5002|5003|5001|6001|6002|6004|","23255","-1"
"89","10810","0","-1"
