featureID,subFeatureID,parameterID
"132","0","112153"
"132","0","112202"
"132","0","112203"
"132","0","112204"
"132","0","112206"
"132","0","112207"
"132","0","112208"
"132","0","112209"
"132","0","112210"
"132","0","112211"
"132","0","112212"
"132","0","112213"
"132","0","112214"
"132","0","112216"
"132","0","140650"
"132","0","140680"
"132","0","140690"
"132","0","140790"
"132","0","140800"
"132","0","140810"
"132","0","140820"
"132","0","140990"
"133","0","112202"
"133","0","112203"
"133","0","112204"
"133","0","112205"
"133","0","112206"
"133","0","112207"
"133","0","112208"
"133","0","112211"
"133","0","112216"
"133","0","140650"
"133","0","140680"
"133","0","140870"
"133","0","140880"
"133","0","140890"
"133","0","140900"
"133","0","140910"
"133","0","140920"
"133","0","140930"
"133","0","140940"
"133","0","140950"
"133","0","140960"
"133","0","140970"
"133","0","140980"
"133","0","140990"
