PC Date,PC Time (GMT),Feature Used,Action,Units of Measure,Tool Level,Connection Type,Module Type-Engine Marketing Name,Module Marketing Name,ToolInstance,OS Version,Install Language,INSITE Version,Error ID,Machine Name,
"07-Aug-2025","14:04:40","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Parameters Read From ECM - CustomerName:                 Unit Number:            EngineSerialNumber: 56511287 EngineRunTime: 12566:50:08 EngineDistance: 335927.8","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - FCA production server","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Executable Directory Path is : C:\Intelect\INSITE","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Using no proxy","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Executable Directory Path is : C:\Intelect\INSITE","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Configuration file path  : C:\Intelect\INSITE\UserSettings\cdsconfig.dat","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Data read successfully from configuration file.","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Temporary file created.","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Temp File Deleted Successfully","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Before Sending data to FCA Lib","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - prepareFaultDataForFCA","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 123 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 132 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 141 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 144 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 153 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 278 Fault Type = Active Fault Count = 2 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 364 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 381 Fault Type = Active Fault Count = 2 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 382 Fault Type = Active Fault Count = 2 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 422 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Fault Code = 434 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - ECMCode could not be read","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Calling - FCA - Tool ID = 15 Count = 11 Engine Serial Number = 56511287 CSS Job Id =  Engine Run Time = 45240608","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Responce From FCA Lib","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - FCA - Version = 1 Transaction ID = 1 Algorithm = Basic","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 123","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 132","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 141","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 144","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 153","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 278","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 364","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 381","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 382","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 422","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","Offline:FaultDataProvider - Basic unprioritize Fault = 434","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - faultAnalyzer memory cleaned successfully.","","","","","","","",""
"07-Aug-2025","14:04:41","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - FCA data with All faults in Unprioritized algorithm","","","","","","","",""
"07-Aug-2025","14:04:42","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - Parameters Read From ECM - CustomerName:                 Unit Number:            EngineSerialNumber: 56511287 EngineRunTime: 12566:50:08 EngineDistance: 335927.8","","","","","","","",""
"07-Aug-2025","14:04:42","Fault Data Provider","FCActivity","","Pro","FaultDataProvider - *********Package is Ready*******","","","","","","","",""
"07-Aug-2025","14:05:04","Guidanz Addin","GuidanzAddInActivity","","Pro","JxdilcwLiidc- -ZbfBih-hnhd{hi%$-7-N7QDcyhahnyQDC^DYHQZbfBih~QD ?=?8=5=: =5=99?4?4","","","","","","","",""
