batch_id,variable_address,ref_count
0,0x00408de8,5
0,0x0040b28a,5
1,0x00408ea8,5
1,0x00408eb8,6
1,0x00408ebe,6
2,0x00408f9c,6
3,0x00409e40,5
4,0x0040ad24,7
4,0x0040ad28,6
5,0x0040b14a,5
6,0x0040b14c,6
7,0x0040b268,6
8,0x0040b30a,7
9,0x0040b46c,8
9,0x0040b478,8
10,0x0040b4a6,8
10,0x0040b4de,13
11,0x0040b4b4,9
11,0x0040b4bc,9
11,0x0040b4d2,5
11,0x0040b4d6,5
